ticker,data,ano_mes_carteira,book-to-market-value,indicator_rank,tercile
FHER3,2022,2023,0.6048275016833214,126.0,2
CMIN3,2022,2023,0.6019559086173683,127.0,2
VULC3,2022,2023,0.6017168987144553,128.0,2
ENEV3,2022,2023,0.5835077309839464,129.0,2
SQIA3,2022,2023,0.5807204786887827,130.0,2
MATD3,2022,2023,0.5743553673756272,131.0,2
VVEO3,2022,2023,0.57422206791774,132.0,2
ENGI11,2022,2023,0.5732280255889379,133.0,2
CRFB3,2022,2023,0.5686610081450427,134.0,2
BRAV3,2022,2023,0.5448518571485503,135.0,3
ECOR3,2022,2023,0.535995894316014,136.0,3
TAEE11,2022,2023,0.5350117446814522,137.0,3
SOJA3,2022,2023,0.5296176258642009,138.0,3
VALE3,2022,2023,0.5290107725030467,139.0,3
SLCE3,2022,2023,0.5277896226041436,140.0,3
CXSE3,2022,2023,0.524966378066378,141.0,3
PTBL3,2022,2023,0.5055408337973799,142.0,3
MULT3,2022,2023,0.5032335413004698,143.0,3
ELMD3,2022,2023,0.5008406297306159,144.0,3
RAIL3,2022,2023,0.498577051020682,145.0,3
AALR3,2022,2023,0.4983690171764697,146.0,3
LEVE3,2022,2023,0.4967272249316811,147.0,3
SBFG3,2022,2023,0.4945483615446067,148.0,3
LJQQ3,2022,2023,0.4925544680217282,149.0,3
TASA4,2022,2023,0.4807312951394419,150.0,3
RAIZ4,2022,2023,0.4712321961855424,151.0,3
ALPA4,2022,2023,0.4655460688246036,152.0,3
MOTV3,2022,2023,0.461951418634981,153.0,3
CSAN3,2022,2023,0.460964795574758,154.0,3
AERI3,2022,2023,0.4530807872850578,155.0,3
QUAL3,2022,2023,0.4501336625708811,156.0,3
LREN3,2022,2023,0.4404307561147282,157.0,3
PRIO3,2022,2023,0.4402951847358877,158.0,3
TRAD3,2022,2023,0.4402267899812193,159.0,3
RECV3,2022,2023,0.4295904118824437,160.0,3
SMTO3,2022,2023,0.4277393450854468,161.0,3
HYPE3,2022,2023,0.424015470236302,162.0,3
KEPL3,2022,2023,0.4226274026510699,163.0,3
STBP3,2022,2023,0.4183600554404786,164.0,3
LCAM3,2022,2023,0.4127031058683781,165.0,3
AMBP3,2022,2023,0.4105911573673516,166.0,3
ABEV3,2022,2023,0.4089508684698983,167.0,3
CPFE3,2022,2023,0.3936523165284816,168.0,3
AUAU3,2022,2023,0.393261658211847,169.0,3
BLAU3,2022,2023,0.3841369367736517,170.0,3
PARD3,2022,2023,0.372167319863022,171.0,3
VITT3,2022,2023,0.3674601939765962,172.0,3
CURY3,2022,2023,0.3637156324749534,173.0,3
SUZB3,2022,2023,0.3622002023543813,174.0,3
KLBN11,2022,2023,0.3551888450228395,175.0,3
FLRY3,2022,2023,0.3514918621089383,176.0,3
UNIP6,2022,2023,0.3503267310767973,177.0,3
SIMH3,2022,2023,0.3427556860382526,178.0,3
GGPS3,2022,2023,0.3418337754562343,179.0,3
AZZA3,2022,2023,0.3263914693174701,180.0,3
B3SA3,2022,2023,0.3187988718381407,181.0,3
BRKM5,2022,2023,0.3179839181530397,182.0,3
TOTS3,2022,2023,0.3074444451161495,183.0,3
WIZC3,2022,2023,0.3033292926389286,184.0,3
VIVA3,2022,2023,0.2930752221985098,185.0,3
ARML3,2022,2023,0.2670572949974799,186.0,3
CVCB3,2022,2023,0.2539321023619858,187.0,3
VAMO3,2022,2023,0.2538180394849081,188.0,3
INTB3,2022,2023,0.2535960957541752,189.0,3
RDOR3,2022,2023,0.2367322223126271,190.0,3
EGIE3,2022,2023,0.2351312642776127,191.0,3
OIBR3,2022,2023,0.2258915463166743,192.0,3
SAUD3,2022,2023,0.2235385543254896,193.0,3
ORVR3,2022,2023,0.2170124957010203,194.0,3
TFCO4,2022,2023,0.2146022519817864,195.0,3
RENT3,2022,2023,0.2125794582791817,196.0,3
LOGN3,2022,2023,0.1733454269175363,197.0,3
RADL3,2022,2023,0.1584923826510763,198.0,3
BBSE3,2022,2023,0.1499038925745008,199.0,3
WEGE3,2022,2023,0.1208641165322103,200.0,3
BEEF3,2022,2023,0.0900669265477597,201.0,3
GFSA3,2023,2024,4.06099442837024,1.0,1
HBOR3,2023,2024,2.8770080635822324,2.0,1
USIM5,2023,2024,2.6766692637720126,3.0,1
SYNE3,2023,2024,2.4806726697084382,4.0,1
PCAR3,2023,2024,2.221207263801497,5.0,1
IFCM3,2023,2024,2.1391823335076112,6.0,1
MYPK3,2023,2024,2.017265639223297,7.0,1
COGN3,2023,2024,1.9961880018640992,8.0,1
BRPR3,2023,2024,1.972228452272016,9.0,1
SEER3,2023,2024,1.9333218841099635,10.0,1
MLAS3,2023,2024,1.8554460452337056,11.0,1
CEAB3,2023,2024,1.7345060169907436,12.0,1
SEQL3,2023,2024,1.7296204129325663,13.0,1
CBAV3,2023,2024,1.723646687622444,14.0,1
MDNE3,2023,2024,1.6444346334853015,15.0,1
ANIM3,2023,2024,1.6330343451799672,16.0,1
LOGG3,2023,2024,1.560663391910529,17.0,1
LUPA3,2023,2024,1.528883228622472,18.0,1
HAPV3,2023,2024,1.498690099758519,19.0,1
MEAL3,2023,2024,1.4637344295906416,20.0,1
JHSF3,2023,2024,1.459548626865693,21.0,1
EVEN3,2023,2024,1.4360135050123746,22.0,1
GOAU4,2023,2024,1.4354720037729718,23.0,1
MTRE3,2023,2024,1.3926622232828063,24.0,1
SAPR11,2023,2024,1.3812068333376506,25.0,1
BHIA3,2023,2024,1.3519142658788086,26.0,1
ESPA3,2023,2024,1.3351282727653964,27.0,1
RIAA3,2023,2024,1.3135633490826724,28.0,1
TRIS3,2023,2024,1.2929408166097522,29.0,1
AXIA3,2023,2024,1.2256561469780032,30.0,1
CAML3,2023,2024,1.2213833371260003,31.0,1
IRBR3,2023,2024,1.2076514459375014,32.0,1
PGMN3,2023,2024,1.1988167231446183,33.0,1
BRIT3,2023,2024,1.181195749184944,34.0,1
GGBR4,2023,2024,1.155998110459885,35.0,1
IGTI11,2023,2024,1.151683495087042,36.0,1
CSNA3,2023,2024,1.148982220408136,37.0,1
CASH3,2023,2024,1.1403969878626414,38.0,1
EZTC3,2023,2024,1.139203307259672,39.0,1
ZAMP3,2023,2024,1.126387205494648,40.0,1
ENAT3,2023,2024,1.1250634402540782,41.0,1
VLID3,2023,2024,1.1011912220407176,42.0,1
JBSS3,2023,2024,1.093653428449389,43.0,1
NEOE3,2023,2024,1.0814913538995932,44.0,1
POSI3,2023,2024,1.07595269566355,45.0,1
MRVE3,2023,2024,1.0753247939611117,46.0,1
TOKY3,2023,2024,1.0685143460910111,47.0,1
ALOS3,2023,2024,1.0548338351251012,48.0,1
AURE3,2023,2024,1.0318187020237264,49.0,1
QUAL3,2023,2024,1.0223763770076728,50.0,1
ETER3,2023,2024,1.0149196402595684,51.0,1
AMAR3,2023,2024,1.0088389439378198,52.0,1
CSED3,2023,2024,1.0020357659773975,53.0,1
CYRE3,2023,2024,0.996398680964448,54.0,1
CPLE6,2023,2024,0.959436167005879,55.0,1
VIVT3,2023,2024,0.9567650967564943,56.0,1
BRFS3,2023,2024,0.95267081752788,57.0,1
ISAE4,2023,2024,0.9489805897007948,58.0,1
CIEL3,2023,2024,0.9459041431473696,59.0,1
CSMG3,2023,2024,0.945350032532166,60.0,1
DESK3,2023,2024,0.9299501429856714,61.0,1
DASA3,2023,2024,0.921174418273664,62.0,1
AGRO3,2023,2024,0.9072610124876151,63.0,1
JALL3,2023,2024,0.9025999576604016,64.0,2
PETR4,2023,2024,0.9002316221190304,65.0,2
DXCO3,2023,2024,0.894073203097255,66.0,2
NATU3,2023,2024,0.8920228153562215,67.0,2
LAVV3,2023,2024,0.8908630392456534,68.0,2
EMBJ3,2023,2024,0.8885596812196289,69.0,2
BRAP4,2023,2024,0.8870891365107563,70.0,2
MBRF3,2023,2024,0.8752342742771253,71.0,2
LIGT3,2023,2024,0.8646373904936995,72.0,2
BMOB3,2023,2024,0.8612799024540111,73.0,2
OPCT3,2023,2024,0.8589470960547426,74.0,2
AERI3,2023,2024,0.847824982244519,75.0,2
CRFB3,2023,2024,0.8313224907093472,76.0,2
TUPY3,2023,2024,0.822644082080931,77.0,2
ITSA4,2023,2024,0.8189975248464294,78.0,2
ALUP11,2023,2024,0.81251673288412,79.0,2
MOVI3,2023,2024,0.8112414909535054,80.0,2
ENBR3,2023,2024,0.8028909750982054,81.0,2
SOMA3,2023,2024,0.8007782992179149,82.0,2
ALPA4,2023,2024,0.7943446507076961,83.0,2
RAPT4,2023,2024,0.7840292222340273,84.0,2
RECV3,2023,2024,0.7684023894029981,85.0,2
SUZB3,2023,2024,0.7456204306556876,86.0,2
ROMI3,2023,2024,0.7422684881270754,87.0,2
BRAV3,2023,2024,0.7335373408211171,88.0,2
FESA4,2023,2024,0.7267382542127963,89.0,2
TIMS3,2023,2024,0.7156164505888246,90.0,2
CMIG4,2023,2024,0.7142930710180823,91.0,2
SBFG3,2023,2024,0.7107787753028071,92.0,2
POMO4,2023,2024,0.7085004883902378,93.0,2
SRNA3,2023,2024,0.7041476342580668,94.0,2
AURA33,2023,2024,0.6915302380394429,95.0,2
VALE3,2023,2024,0.6703695927949093,96.0,2
ENEV3,2023,2024,0.6676497779920335,97.0,2
JSLG3,2023,2024,0.6536638730472859,98.0,2
SOJA3,2023,2024,0.647757616689426,99.0,2
PRNR3,2023,2024,0.6425433811527707,100.0,2
VBBR3,2023,2024,0.6369503599907478,101.0,2
PSSA3,2023,2024,0.6305535593991974,102.0,2
SLCE3,2023,2024,0.6240082613541041,103.0,2
HBSA3,2023,2024,0.6163043604217427,104.0,2
AUAU3,2023,2024,0.6103949670558362,105.0,2
AESB3,2023,2024,0.5972841339485646,106.0,2
PNVL3,2023,2024,0.5908999911213897,107.0,2
UGPA3,2023,2024,0.5847142509085683,108.0,2
FLRY3,2023,2024,0.580593904972997,109.0,2
LWSA3,2023,2024,0.5776863726572004,110.0,2
CLSA3,2023,2024,0.5776684469619626,111.0,2
RANI3,2023,2024,0.5762963796587127,112.0,2
TEND3,2023,2024,0.5732035174623069,113.0,2
BLAU3,2023,2024,0.5667147981484697,114.0,2
ECOR3,2023,2024,0.5609922644658514,115.0,2
FRAS3,2023,2024,0.5547171681659526,116.0,2
TGMA3,2023,2024,0.5546546835693348,117.0,2
TASA4,2023,2024,0.5510559333133008,118.0,2
BOAS3,2023,2024,0.5464207539229677,119.0,2
YDUQ3,2023,2024,0.5451049623080132,120.0,2
CSAN3,2023,2024,0.53780363976732,121.0,2
SHUL4,2023,2024,0.5248403971131413,122.0,2
ENGI11,2023,2024,0.5220306902134864,123.0,2
TAEE11,2023,2024,0.5139229648974387,124.0,2
SMTO3,2023,2024,0.5139137546975867,125.0,2
EQTL3,2023,2024,0.5117444622958627,126.0,3
LREN3,2023,2024,0.5081923124014354,127.0,3
GRND3,2023,2024,0.4999765594471654,128.0,3
RAIZ4,2023,2024,0.4997994746267776,129.0,3
MILS3,2023,2024,0.4912567673572264,130.0,3
MDIA3,2023,2024,0.4886932109590641,131.0,3
KLBN11,2023,2024,0.4880623327552214,132.0,3
TTEN3,2023,2024,0.4613031722457776,133.0,3
CMIN3,2023,2024,0.4563990780580612,134.0,3
GMAT3,2023,2024,0.4561754740512356,135.0,3
CPFE3,2023,2024,0.4499910769158988,136.0,3
LJQQ3,2023,2024,0.4495508971142369,137.0,3
VULC3,2023,2024,0.4463891665237506,138.0,3
MGLU3,2023,2024,0.4440816220745484,139.0,3
ONCO3,2023,2024,0.4347265511696953,140.0,3
AMBP3,2023,2024,0.4335886128392807,141.0,3
MOTV3,2023,2024,0.4312851762471104,142.0,3
CXSE3,2023,2024,0.4311111003236246,143.0,3
DIRR3,2023,2024,0.4290738629170096,144.0,3
SIMH3,2023,2024,0.4236039221788211,145.0,3
VVEO3,2023,2024,0.422121430567988,146.0,3
MULT3,2023,2024,0.4213507939736585,147.0,3
WIZC3,2023,2024,0.4116955700635292,148.0,3
MATD3,2023,2024,0.4044978465593373,149.0,3
KEPL3,2023,2024,0.3998769009662771,150.0,3
PORT3,2023,2024,0.3834919976895376,151.0,3
PTBL3,2023,2024,0.3810329296684971,152.0,3
HYPE3,2023,2024,0.379631159593453,153.0,3
RAIL3,2023,2024,0.37539532611871,154.0,3
SMFT3,2023,2024,0.362388224664579,155.0,3
ABEV3,2023,2024,0.3505968762095212,156.0,3
ELMD3,2023,2024,0.3499993463875072,157.0,3
PRIO3,2023,2024,0.3467737762952725,158.0,3
RENT3,2023,2024,0.3442730124699799,159.0,3
SQIA3,2023,2024,0.3416977356991314,160.0,3
CVCB3,2023,2024,0.3401193745113676,161.0,3
VITT3,2023,2024,0.3334958141863519,162.0,3
UNIP6,2023,2024,0.3248157634735121,163.0,3
BRKM5,2023,2024,0.3219712987268383,164.0,3
AZZA3,2023,2024,0.3175310460229127,165.0,3
AALR3,2023,2024,0.3079303823865723,166.0,3
VAMO3,2023,2024,0.2946552652712444,167.0,3
RDOR3,2023,2024,0.2941221157078519,168.0,3
INTB3,2023,2024,0.2843788246922455,169.0,3
PLPL3,2023,2024,0.2757852249157247,170.0,3
VIVA3,2023,2024,0.2690344019833731,171.0,3
STBP3,2023,2024,0.2481938095571731,172.0,3
GGPS3,2023,2024,0.2476682766413118,173.0,3
B3SA3,2023,2024,0.2464376767163036,174.0,3
TOTS3,2023,2024,0.2428372407730454,175.0,3
LEVE3,2023,2024,0.2387417483383706,176.0,3
EGIE3,2023,2024,0.2237585441539981,177.0,3
CURY3,2023,2024,0.2074001888462694,178.0,3
ORVR3,2023,2024,0.1990364293389333,179.0,3
SAUD3,2023,2024,0.1963803340648273,180.0,3
TFCO4,2023,2024,0.1836495740836554,181.0,3
LOGN3,2023,2024,0.1730471249651034,182.0,3
BBSE3,2023,2024,0.145571938865875,183.0,3
RADL3,2023,2024,0.1090136515977519,184.0,3
WEGE3,2023,2024,0.097123394207593,185.0,3
BEEF3,2023,2024,0.0656945064741107,186.0,3
VIVR3,2023,2024,0.0594924505513803,187.0,3
RCSL3,2023,2024,0.0014113746115879,188.0,3
SEQL3,2024,2025,6.720036818676171,1.0,1
GFSA3,2024,2025,6.468078682263951,2.0,1
BHIA3,2024,2025,6.2601278131956235,3.0,1
HBOR3,2024,2025,5.203229826825453,4.0,1
VVEO3,2024,2025,4.568489607067584,5.0,1
HBRE3,2024,2025,3.839419065565145,6.0,1
COGN3,2024,2025,3.5138199972784916,7.0,1
AERI3,2024,2025,3.5043109539340276,8.0,1
DASA3,2024,2025,3.453909465039082,9.0,1
QUAL3,2024,2025,3.3394548965336015,10.0,1
PCAR3,2024,2025,3.273520349528227,11.0,1
MTRE3,2024,2025,2.6469161314942142,12.0,1
USIM5,2024,2025,2.4834062439422664,13.0,1
MYPK3,2024,2025,2.3371448465878975,14.0,1
ETER3,2024,2025,2.1373848277162804,15.0,1
ANIM3,2024,2025,2.050630371879966,16.0,1
PFRM3,2024,2025,2.01371680695553,17.0,1
SEER3,2024,2025,2.0101455339038896,18.0,1
MLAS3,2024,2025,1.9413397030680093,19.0,1
JHSF3,2024,2025,1.931449087124536,20.0,1
PGMN3,2024,2025,1.7793177469375188,21.0,1
IRBR3,2024,2025,1.7742941354253516,22.0,1
MRVE3,2024,2025,1.7672302163945075,23.0,1
GOAU4,2024,2025,1.7038744326419064,24.0,1
HAPV3,2024,2025,1.6985894561806851,25.0,1
EZTC3,2024,2025,1.6927019045200693,26.0,1
LOGG3,2024,2025,1.664631495075008,27.0,1
MELK3,2024,2025,1.6611906063658193,28.0,1
TRIS3,2024,2025,1.5867105509035655,29.0,1
MDNE3,2024,2025,1.5675739273022449,30.0,1
POSI3,2024,2025,1.5145062188022569,31.0,1
EVEN3,2024,2025,1.508226716609145,32.0,1
GGBR4,2024,2025,1.481908546551691,33.0,1
RIAA3,2024,2025,1.4704588260893234,34.0,1
LIGT3,2024,2025,1.4489047773233246,35.0,1
SYNE3,2024,2025,1.436208654645983,36.0,1
NEOE3,2024,2025,1.4038643634638044,37.0,1
AXIA3,2024,2025,1.3938941628457029,38.0,1
VTRU3,2024,2025,1.3733444896349891,39.0,1
VLID3,2024,2025,1.3532110331697766,40.0,1
SAPR11,2024,2025,1.2657864489244426,41.0,1
IGTI11,2024,2025,1.249758443939918,42.0,1
ALOS3,2024,2025,1.24255198097787,43.0,1
DXCO3,2024,2025,1.2396988192713474,44.0,1
MGLU3,2024,2025,1.2374587648284257,45.0,1
ZAMP3,2024,2025,1.2306355694379676,46.0,1
LWSA3,2024,2025,1.2274817666591833,47.0,1
ROMI3,2024,2025,1.2267717024113791,48.0,1
ONCO3,2024,2025,1.213183590627396,49.0,1
CYRE3,2024,2025,1.2025558671716496,50.0,1
MOVI3,2024,2025,1.158047795284387,51.0,1
CAML3,2024,2025,1.146913356548205,52.0,1
AUAU3,2024,2025,1.1079484977083311,53.0,1
CEAB3,2024,2025,1.103362489815774,54.0,1
BLAU3,2024,2025,1.0959551666913925,55.0,1
TUPY3,2024,2025,1.088140518692292,56.0,1
CSED3,2024,2025,1.081538120868443,57.0,1
CASH3,2024,2025,1.0405756076885202,58.0,1
NATU3,2024,2025,1.033379346106414,59.0,1
YDUQ3,2024,2025,1.0325942027442645,60.0,1
CRFB3,2024,2025,1.0317184762212417,61.0,2
JALL3,2024,2025,1.012147133805016,62.0,2
AURE3,2024,2025,0.9980173419773096,63.0,2
SBFG3,2024,2025,0.9848682739247758,64.0,2
BMOB3,2024,2025,0.9813943034380802,65.0,2
AZEV4,2024,2025,0.9754501698808384,66.0,2
SRNA3,2024,2025,0.968582362067946,67.0,2
CSMG3,2024,2025,0.9635348102025172,68.0,2
ISAE4,2024,2025,0.9628737875012076,69.0,2
FESA4,2024,2025,0.9488918481290858,70.0,2
CPLE6,2024,2025,0.936175612562558,71.0,2
VIVT3,2024,2025,0.9251922256448498,72.0,2
FIQE3,2024,2025,0.9206228719882664,73.0,2
MATD3,2024,2025,0.8985446997158987,74.0,2
RAPT4,2024,2025,0.8889883323884594,75.0,2
CMIG4,2024,2025,0.8739636536186945,76.0,2
CBAV3,2024,2025,0.8706679447690162,77.0,2
LREN3,2024,2025,0.8646341362847921,78.0,2
BRIT3,2024,2025,0.8562677139014137,79.0,2
AGRO3,2024,2025,0.8533904676519403,80.0,2
ITSA4,2024,2025,0.823315830051277,81.0,2
CSNA3,2024,2025,0.820588045142898,82.0,2
ALUP11,2024,2025,0.8200715013105283,83.0,2
LAVV3,2024,2025,0.8198692571436912,84.0,2
CIEL3,2024,2025,0.8136124167924745,85.0,2
PNVL3,2024,2025,0.8111809420588089,86.0,2
TASA4,2024,2025,0.8099100809546538,87.0,2
RECV3,2024,2025,0.807053412967995,88.0,2
ENJU3,2024,2025,0.8049352025884741,89.0,2
MDIA3,2024,2025,0.7878710582135359,90.0,2
CSAN3,2024,2025,0.7853409365391539,91.0,2
LJQQ3,2024,2025,0.7802979077752474,92.0,2
VALE3,2024,2025,0.7731407131002508,93.0,2
BRAV3,2024,2025,0.7483082196237447,94.0,2
ENEV3,2024,2025,0.7444584015023299,95.0,2
DESK3,2024,2025,0.7394028461007746,96.0,2
RAIZ4,2024,2025,0.7377498324457848,97.0,2
PETR4,2024,2025,0.7355471906343564,98.0,2
TTEN3,2024,2025,0.7311859454543128,99.0,2
VBBR3,2024,2025,0.7256654981904399,100.0,2
AMBP3,2024,2025,0.7232718415472937,101.0,2
ENAT3,2024,2025,0.7221501951968615,102.0,2
OPCT3,2024,2025,0.710121367954977,103.0,2
ECOR3,2024,2025,0.7051503969006461,104.0,2
GRND3,2024,2025,0.7013185715394166,105.0,2
SIMH3,2024,2025,0.6936648978158887,106.0,2
JSLG3,2024,2025,0.6790730308051559,107.0,2
ENGI11,2024,2025,0.6624728359401038,108.0,2
HYPE3,2024,2025,0.6621296440445377,109.0,2
TEND3,2024,2025,0.6569870407225183,110.0,2
PSSA3,2024,2025,0.6561639089702859,111.0,2
FLRY3,2024,2025,0.6532571156735282,112.0,2
SOJA3,2024,2025,0.6490652109674313,113.0,2
VITT3,2024,2025,0.6474477764111538,114.0,2
JBSS3,2024,2025,0.6456773273990268,115.0,2
SLCE3,2024,2025,0.6379072912213384,116.0,2
SHUL4,2024,2025,0.6369974468094036,117.0,2
EQTL3,2024,2025,0.6359061932598016,118.0,2
PRNR3,2024,2025,0.6307485802989407,119.0,2
AESB3,2024,2025,0.6217517209932845,120.0,2
SBSP3,2024,2025,0.620518968690543,121.0,3
RANI3,2024,2025,0.6175098944595586,122.0,3
ALPA4,2024,2025,0.6093920764971026,123.0,3
VAMO3,2024,2025,0.608437623539692,124.0,3
WIZC3,2024,2025,0.6013138654272607,125.0,3
EMBJ3,2024,2025,0.5993014729860344,126.0,3
UGPA3,2024,2025,0.5991172583442248,127.0,3
MILS3,2024,2025,0.5954960144292007,128.0,3
PTBL3,2024,2025,0.5894478723533885,129.0,3
SMTO3,2024,2025,0.5882238201958658,130.0,3
GMAT3,2024,2025,0.5882097713216204,131.0,3
CSUD3,2024,2025,0.5858824354819571,132.0,3
TAEE11,2024,2025,0.5754723163449461,133.0,3
RENT3,2024,2025,0.5678838269030266,134.0,3
POMO4,2024,2025,0.5649344923982368,135.0,3
MOTV3,2024,2025,0.5601738358713788,136.0,3
SUZB3,2024,2025,0.5562216813628561,137.0,3
TGMA3,2024,2025,0.551175579432428,138.0,3
MULT3,2024,2025,0.5501937795122123,139.0,3
CVCB3,2024,2025,0.5476137012630041,140.0,3
AZZA3,2024,2025,0.5386263753369734,141.0,3
ABEV3,2024,2025,0.5309019139355876,142.0,3
VULC3,2024,2025,0.5176357632913817,143.0,3
CLSA3,2024,2025,0.5162735918730137,144.0,3
CPFE3,2024,2025,0.5084790827842366,145.0,3
MBRF3,2024,2025,0.5069533689199051,146.0,3
DIRR3,2024,2025,0.4889284134819304,147.0,3
UNIP6,2024,2025,0.4869184269540328,148.0,3
PRIO3,2024,2025,0.486145012866414,149.0,3
HBSA3,2024,2025,0.4802126725093102,150.0,3
KEPL3,2024,2025,0.443776478926436,151.0,3
VIVA3,2024,2025,0.4418374491248603,152.0,3
SMFT3,2024,2025,0.4216763194791455,153.0,3
BRFS3,2024,2025,0.4189909118650929,154.0,3
CMIN3,2024,2025,0.4126085118974622,155.0,3
AURA33,2024,2025,0.4012188802674796,156.0,3
FRAS3,2024,2025,0.3930973426358659,157.0,3
RDOR3,2024,2025,0.3922726933800453,158.0,3
PORT3,2024,2025,0.3803292717037562,159.0,3
ARML3,2024,2025,0.3775790130726977,160.0,3
RAIL3,2024,2025,0.3733177732311679,161.0,3
INTB3,2024,2025,0.3668661684117761,162.0,3
KLBN11,2024,2025,0.3619148809459208,163.0,3
ELMD3,2024,2025,0.3592758417993503,164.0,3
PLPL3,2024,2025,0.3522380203921888,165.0,3
B3SA3,2024,2025,0.3419489689496626,166.0,3
EGIE3,2024,2025,0.3060939325228102,167.0,3
CXSE3,2024,2025,0.2956075471698113,168.0,3
GGPS3,2024,2025,0.2817895268882994,169.0,3
TFCO4,2024,2025,0.2619263962054944,170.0,3
TOTS3,2024,2025,0.2589711359583164,171.0,3
ORVR3,2024,2025,0.2333049107023229,172.0,3
LEVE3,2024,2025,0.2266746319327917,173.0,3
SAUD3,2024,2025,0.198576542116595,174.0,3
STBP3,2024,2025,0.1948552953862209,175.0,3
BEEF3,2024,2025,0.1708493290530818,176.0,3
BBSE3,2024,2025,0.1574030750563896,177.0,3
CURY3,2024,2025,0.1529657883381961,178.0,3
RADL3,2024,2025,0.1402346015309064,179.0,3
WEGE3,2024,2025,0.1091951772288713,180.0,3
BRKM5,2024,2025,0.0058992629014877,181.0,3
